mine_id,state,mine_type,shift,workers_underground,methane_ppm,co_ppm,water_seepage_m3h,roof_stability,pillar_stress_kpa,ventilation_cfm,incident_history,near_miss_last_30d,equipment_maintenance_days,target_incident
MINE989,Telangana,Underground,Day,32,1222.708482001528,13.034420713833136,0.9559424197992296,80.90962838796604,6401.39325018847,21760.63855176739,2,2,8.620647631773055,0
MINE990,Chhattisgarh,Underground,Day,41,1405.676923889525,10.064902217468566,1.190173311041222,62.965922490982194,3551.9794838217504,26812.24940797263,1,1,10.556850887777149,0
MINE991,Telangana,Underground,Day,42,1157.505424196962,5.0,7.889941703090776,67.43049386566148,5331.378252361107,22450.530235671835,2,1,5.809578522944013,0
MINE992,Chhattisgarh,Underground,Night,47,1549.9111637007757,32.20996952905636,0.8624040714195548,62.95333749070028,4159.551925962322,25910.85313856051,0,1,3.604481877901109,0
MINE993,Telangana,Underground,Day,43,1359.2926985892273,19.54813755273678,1.203627757434358,64.02214037376172,5928.5699822321785,29459.388172851373,2,1,23.882126407915173,0
MINE994,Telangana,Underground,Day,38,546.5366040805709,54.2727009247333,0.286622234615154,100.0,5726.35533201377,18864.92961355732,1,1,6.61518593823161,0
MINE995,Jharkhand,Underground,Day,41,1041.1599109478975,15.056449343691266,0.09829169295144329,87.66683808107499,4753.451279069348,21600.470516265843,0,3,9.128233510453544,0
MINE996,Jharkhand,Underground,Day,47,1031.4473701944903,15.785489765710787,2.9869531999275454,91.52606792679313,4092.563812000816,25924.812936710434,0,2,2.9616569773878245,0
MINE997,Telangana,Underground,Night,42,1343.8082860288266,19.346070297145985,1.6911202259596498,82.37990230254744,5653.118614329914,37007.91830515176,2,1,7.759560475922937,1
MINE998,Telangana,Underground,Night,39,412.5548830877665,27.43134655138489,2.860114736060043,50.90614817397063,5276.285427907879,20684.051439165858,0,1,2.086933663411946,0
MINE999,Odisha,Opencast,Day,51,1964.7029126153166,20.297966612146887,0.3247150588976369,80.9243695548496,3678.6715174965807,35200.6694299846,0,1,1.968161338923737,0
